Id ;Heure;Débit;Total;Pression;Densité
30728;15:03:52;0;157020;87;
30729;15:03:56;0;157020;87;
30730;15:04:00;0;157020;87;
30731;15:04:04;0;157020;87;
30732;15:04:08;0;157020;87;
30733;15:04:12;0;157020;87;
30734;15:04:16;0;157020;87;
30735;15:04:20;0;157020;87;
30736;15:04:24;0;157020;87;
30737;15:04:28;0;157020;87;
30738;15:04:32;0;157020;87;
30739;15:04:36;0;157020;87;
30740;15:04:40;0;157020;87;
30741;15:04:44;0;157020;87;
30742;15:04:48;0;157020;87;
30743;15:04:52;0;157020;87;
30744;15:04:56;0;157020;87;
30745;15:05:00;0;157020;87;
30746;15:05:04;0;157020;87;
30747;15:05:08;0;157020;87;
30748;15:05:12;0;157020;87;
30749;15:05:16;0;157020;87;
30750;15:05:20;0;157020;87;
30751;15:05:24;0;157020;87;
30752;15:05:28;0;157020;87;
30753;15:05:32;0;157020;87;
30754;15:05:36;0;157020;87;
30755;15:05:40;0;157020;87;
30756;15:05:44;0;157020;87;
30757;15:05:48;0;157020;87;
30758;15:05:52;0;157020;87;
30759;15:05:56;0;157020;87;
30760;15:06:00;0;157020;87;
30761;15:06:04;0;157020;87;
30762;15:06:08;0;157020;87;
30763;15:06:12;0;157020;87;
30764;15:06:16;0;157020;87;
30765;15:06:20;0;157020;87;
30766;15:06:24;0;157020;87;
30767;15:06:28;0;157020;87;
30768;15:06:32;0;157020;87;
30769;15:06:36;0;157020;87;
30770;15:06:40;0;157020;87;
30771;15:06:44;0;157020;87;
30772;15:06:48;0;157020;87;
30773;15:06:52;0;157020;87;
30774;15:06:56;0;157020;87;
30775;15:07:00;0;157020;87;
30776;15:07:04;0;157020;87;
30777;15:07:08;0;157020;87;
30778;15:07:12;0;157020;87;
30779;15:07:16;0;157020;87;
30780;15:07:20;0;157020;87;
30781;15:07:24;0;157020;87;
30782;15:07:28;0;157020;87;
30783;15:07:32;0;157020;87;
30784;15:07:36;0;157020;87;
30785;15:07:40;0;157020;87;
30786;15:07:44;0;157020;87;
30787;15:07:48;0;157020;87;
30788;15:07:52;0;157020;87;
30789;15:07:56;0;157020;87;
30790;15:08:00;0;157020;87;
30791;15:08:04;0;157020;87;
30792;15:08:08;0;157020;87;
30793;15:08:12;0;157020;87;
30794;15:08:16;0;157020;87;
30795;15:08:20;0;157020;87;
30796;15:08:24;0;157020;87;
30797;15:08:28;0;157020;87;
30798;15:08:32;0;157020;87;
30799;15:08:36;0;157020;87;
30800;15:08:40;0;157020;87;
30801;15:08:44;0;157020;87;
30802;15:08:48;0;157020;87;
30803;15:08:52;0;157020;87;
30804;15:08:56;0;157020;87;
30805;15:09:00;0;157020;87;
30806;15:09:04;0;157020;87;
30807;15:09:08;0;157020;87;
30808;15:09:12;0;157020;87;
30809;15:09:16;0;157020;87;
30810;15:09:20;0;157020;87;
30811;15:09:24;0;157020;87;
30812;15:09:28;0;157020;87;
30813;15:09:32;0;157020;87;
30814;15:09:36;0;157020;87;
30815;15:09:40;0;157020;87;
30816;15:09:44;0;157020;87;
30817;15:09:48;0;157020;87;
30818;15:09:52;0;157020;87;
30819;15:09:56;0;157020;87;
30820;15:10:00;0;157020;87;
30821;15:10:04;0;157020;87;
30822;15:10:08;0;157020;87;
30823;15:10:12;0;157020;87;
30824;15:10:16;0;157020;87;
30825;15:10:20;0;157020;87;
30826;15:10:24;0;157020;87;
30827;15:10:28;0;157020;87;
30828;15:10:32;0;157020;87;
30829;15:10:36;0;157020;87;
30830;15:10:40;0;157020;87;
30831;15:10:44;0;157020;87;
30832;15:10:48;0;157020;87;
30833;15:10:52;0;157020;87;
30834;15:10:56;0;157020;87;
30835;15:11:00;0;157020;87;
30836;15:11:04;0;157020;87;
30837;15:11:08;0;157020;87;
30838;15:11:12;0;157020;87;
30839;15:11:16;0;157020;87;
30840;15:11:20;0;157020;87;
30841;15:11:24;0;157020;87;
30842;15:11:28;0;157020;87;
30843;15:11:32;0;157020;87;
30844;15:11:36;0;157020;87;
30845;15:11:40;0;157020;87;
30846;15:11:44;0;157020;87;
30847;15:11:48;0;157020;87;
30848;15:11:52;0;157020;87;
30849;15:11:56;0;157020;87;
30850;15:12:00;0;157020;87;
30851;15:12:04;0;157020;87;
30852;15:12:08;0;157020;87;
30853;15:12:12;0;157020;87;
30854;15:12:16;0;157020;87;
30855;15:12:20;0;157020;87;
30856;15:12:24;0;157020;87;
30857;15:12:28;0;157020;87;
30858;15:12:32;0;157020;87;
30859;15:12:36;0;157020;87;
30860;15:12:40;0;157020;87;
30861;15:12:44;0;157020;87;
30862;15:12:48;0;157020;87;
30863;15:12:52;0;157020;87;
30864;15:12:56;0;157020;87;
30865;15:13:00;0;157020;87;
30866;15:13:04;0;157020;87;
30867;15:13:08;0;157020;87;
30868;15:13:12;0;157020;87;
30869;15:13:16;0;157020;87;
30870;15:13:20;0;157020;87;
30871;15:13:24;0;157020;87;
30872;15:13:28;0;157020;87;
30873;15:13:32;0;157020;87;
30874;15:13:36;0;157020;87;
30875;15:13:40;0;157020;87;
30876;15:13:44;0;157020;87;
30877;15:13:48;0;157020;87;
30878;15:13:52;0;157020;87;
30879;15:13:56;0;157020;87;
30880;15:14:00;0;157020;87;
30881;15:14:04;0;157020;87;
30882;15:14:08;0;157020;87;
30883;15:14:12;0;157020;87;
30884;15:14:16;0;157020;87;
30885;15:14:20;0;157020;87;
30886;15:14:24;0;157020;87;
30887;15:14:28;0;157020;87;
30888;15:14:32;0;157020;87;
30889;15:14:36;0;157020;87;
30890;15:14:40;0;157020;87;
30891;15:14:44;0;157020;87;
30892;15:14:48;0;157020;87;
30893;15:14:52;0;157020;87;
30894;15:14:56;0;157020;87;
30895;15:15:00;0;157020;87;
30896;15:15:04;0;157020;87;
30897;15:15:08;0;157020;87;
30898;15:15:12;0;157020;87;
30899;15:15:16;0;157020;87;
30900;15:15:20;0;157020;87;
30901;15:15:24;0;157020;87;
30902;15:15:28;0;157020;87;
30903;15:15:32;0;157020;87;
30904;15:15:36;0;157020;87;
30905;15:15:40;0;157020;87;
30906;15:15:44;0;157020;87;
30907;15:15:48;0;157020;87;
30908;15:15:52;0;157020;87;
30909;15:15:56;0;157020;87;
30910;15:16:00;0;157020;87;
30911;15:16:04;0;157020;87;
30912;15:16:08;0;157020;87;
30913;15:16:12;0;157020;87;
30914;15:16:16;0;157020;87;
30915;15:16:20;0;157020;87;
30916;15:16:24;0;157020;87;
30917;15:16:28;0;157020;87;
30918;15:16:32;0;157020;87;
30919;15:16:36;0;157020;87;
30920;15:16:40;0;157020;87;
30921;15:16:44;0;157020;87;
30922;15:16:48;0;157020;87;
30923;15:16:52;0;157020;87;
30924;15:16:56;0;157020;87;
30925;15:17:00;0;157020;87;
30926;15:17:04;0;157020;87;
30927;15:17:08;0;157020;87;
30928;15:17:12;0;157020;87;
30929;15:17:16;0;157020;87;
30930;15:17:20;0;157020;87;
30931;15:17:24;0;157020;87;
30932;15:17:28;0;157020;87;
30933;15:17:32;0;157020;87;
30934;15:17:36;0;157020;87;
30935;15:17:40;0;157020;87;
30936;15:17:44;0;157020;87;
30937;15:17:48;0;157020;87;
30938;15:17:52;0;157020;87;
30939;15:17:56;0;157020;87;
30940;15:18:00;0;157020;87;
30941;15:18:04;0;157020;87;
30942;15:18:08;0;157020;87;
30943;15:18:12;0;157020;87;
30944;15:18:16;0;157020;87;
30945;15:18:20;0;157020;87;
30946;15:18:24;0;157020;87;
30947;15:18:28;0;157020;87;
30948;15:18:32;0;157020;87;
30949;15:18:36;0;157020;87;
30950;15:18:40;0;157020;87;
30951;15:18:44;0;157020;87;
30952;15:18:48;0;157020;87;
30953;15:18:52;0;157020;87;
30954;15:18:56;0;157020;87;
30955;15:19:00;0;157020;87;
30956;15:19:04;0;157020;87;
30957;15:19:08;0;157020;87;
30958;15:19:12;0;157020;87;
30959;15:19:16;0;157020;87;
30960;15:19:20;0;157020;87;
30961;15:19:24;0;157020;87;
30962;15:19:28;0;157020;87;
30963;15:19:32;0;157020;87;
30964;15:19:36;0;157020;87;
30965;15:19:40;0;157020;87;
30966;15:19:44;0;157020;87;
30967;15:19:48;0;157020;87;
30968;15:19:52;0;157020;87;
30969;15:19:56;0;157020;87;
30970;15:20:00;0;157020;87;
30971;15:20:04;0;157020;87;
30972;15:20:08;0;157020;87;
30973;15:20:12;0;157020;87;
30974;15:20:16;0;157020;87;
30975;15:20:20;0;157020;87;
30976;15:20:24;0;157020;87;
30977;15:20:28;0;157020;87;
30978;15:20:32;0;157020;87;
30979;15:20:36;0;157020;87;
30980;15:20:40;0;157020;87;
30981;15:20:44;0;157020;87;
30982;15:20:48;0;157020;87;
30983;15:20:52;0;157020;87;
30984;15:20:56;0;157020;87;
30985;15:21:00;0;157020;87;
30986;15:21:04;0;157020;87;
30987;15:21:08;0;157020;87;
30988;15:21:12;0;157020;87;
30989;15:21:16;0;157020;87;
30990;15:21:20;0;157020;87;
30991;15:21:24;0;157020;87;
30992;15:21:28;0;157020;87;
30993;15:21:32;0;157020;87;
30994;15:21:36;0;157020;87;
30995;15:21:40;0;157020;87;
30996;15:21:44;0;157020;87;
30997;15:21:48;0;157020;87;
30998;15:21:52;0;157020;87;
30999;15:21:56;0;157020;87;
31000;15:22:00;0;157020;87;
31001;15:22:04;0;157020;87;
31002;15:22:08;0;157020;87;
31003;15:22:12;0;157020;87;
31004;15:22:16;0;157020;87;
31005;15:22:20;0;157020;87;
31006;15:22:24;0;157020;87;
31007;15:22:28;0;157020;87;
31008;15:22:32;0;157020;87;
31009;15:22:36;0;157020;87;
31010;15:22:40;0;157020;87;
31011;15:22:44;0;157020;87;
31012;15:22:48;0;157020;87;
31013;15:22:52;0;157020;87;
31014;15:22:56;0;157020;87;
31015;15:23:00;0;157020;87;
31016;15:23:04;0;157020;87;
31017;15:23:08;0;157020;87;
31018;15:23:12;0;157020;87;
31019;15:23:16;0;157020;87;
31020;15:23:20;0;157020;87;
31021;15:23:24;0;157020;87;
31022;15:23:28;0;157020;87;
31023;15:23:32;0;157020;87;
31024;15:23:36;0;157020;87;
31025;15:23:40;0;157020;87;
31026;15:23:44;0;157020;87;
31027;15:23:48;0;157020;87;
31028;15:23:52;0;157020;87;
31029;15:23:56;0;157020;87;
31030;15:24:00;0;157020;87;
31031;15:24:04;0;157020;87;
31032;15:24:08;0;157020;87;
31033;15:24:12;0;157020;87;
31034;15:24:16;0;157020;87;
31035;15:24:20;0;157020;87;
31036;15:24:24;0;157020;87;
31037;15:24:28;0;157020;87;
31038;15:24:32;0;157020;87;
31039;15:24:36;0;157020;87;
31040;15:24:40;0;157020;87;
31041;15:24:44;0;157020;87;
31042;15:24:48;0;157020;87;
31043;15:24:52;0;157020;87;
31044;15:24:56;0;157020;87;
31045;15:25:00;0;157020;87;
31046;15:25:04;0;157020;87;
31047;15:25:08;0;157020;86;
31048;15:25:12;0;157020;86;
31049;15:25:16;0;157020;87;
31050;15:25:20;0;157020;87;
31051;15:25:24;0;157020;87;
31052;15:25:28;0;157020;87;
31053;15:25:32;0;157020;87;
31054;15:25:36;0;157020;87;
31055;15:25:40;0;157020;87;
31056;15:25:44;0;157020;87;
31057;15:25:48;0;157020;87;
31058;15:25:52;0;157020;87;
31059;15:25:56;0;157020;87;
31060;15:26:00;0;157020;87;
31061;15:26:04;0;157020;87;
31062;15:26:08;0;157020;87;
31063;15:26:12;0;157020;86;
31064;15:26:16;0;157020;87;
31065;15:26:20;0;157020;87;
31066;15:26:24;0;157020;87;
31067;15:26:28;0;157020;87;
31068;15:26:32;0;157020;87;
31069;15:26:36;0;157020;87;
31070;15:26:40;0;157020;87;
31071;15:26:44;0;157020;87;
31072;15:26:48;0;157020;87;
31073;15:26:52;0;157020;87;
31074;15:26:56;0;157020;87;
31075;15:27:00;0;157020;87;
31076;15:27:04;0;157020;87;
31077;15:27:08;0;157020;87;
31078;15:27:12;0;157020;87;
31079;15:27:16;0;157020;87;
31080;15:27:20;0;157020;87;
31081;15:27:24;0;157020;87;
31082;15:27:28;0;157020;87;
31083;15:27:32;0;157020;87;
31084;15:27:36;0;157020;87;
31085;15:27:40;0;157020;87;
31086;15:27:44;0;157020;87;
31087;15:27:48;0;157020;87;
31088;15:27:52;0;157020;87;
31089;15:27:56;0;157020;87;
31090;15:28:00;0;157020;87;
31091;15:28:04;0;157020;87;
31092;15:28:08;0;157020;87;
31093;15:28:12;0;157020;87;
31094;15:28:16;0;157020;87;
31095;15:28:20;0;157020;86;
31096;15:28:24;0;157020;87;
31097;15:28:28;0;157020;87;
31098;15:28:32;0;157020;86;
31099;15:28:36;0;157020;86;
31100;15:28:40;0;157020;86;
31101;15:28:44;0;157020;87;
31102;15:28:48;0;157020;87;
31103;15:28:52;0;157020;87;
31104;15:28:56;0;157020;87;
31105;15:29:00;0;157020;87;
31106;15:29:04;0;157020;87;
31107;15:29:08;0;157020;86;
31108;15:29:12;0;157020;86;
31109;15:29:16;0;157020;86;
31110;15:29:20;0;157020;87;
31111;15:29:24;0;157020;86;
31112;15:29:28;0;157020;86;
31113;15:29:32;0;157020;86;
31114;15:29:36;0;157020;86;
31115;15:29:40;0;157020;86;
31116;15:29:44;0;157020;86;
31117;15:29:48;0;157020;86;
31118;15:29:52;0;157020;86;
31119;15:29:56;0;157020;86;
31120;15:30:00;0;157020;86;
31121;15:30:04;0;157020;86;
31122;15:30:08;0;157020;86;
31123;15:30:12;0;157020;86;
31124;15:30:16;0;157020;86;
31125;15:30:20;0;157020;86;
31126;15:30:24;0;157020;86;
31127;15:30:28;0;157020;86;
31128;15:30:32;0;157020;86;
31129;15:30:36;0;157020;86;
31130;15:30:40;0;157020;86;
31131;15:30:44;0;157020;86;
31132;15:30:48;0;157020;86;
31133;15:30:52;0;157020;86;
31134;15:30:56;0;157020;86;
31135;15:31:00;0;157020;86;
31136;15:31:04;0;157020;86;
31137;15:31:08;0;157020;86;
31138;15:31:12;0;157020;86;
31139;15:31:16;0;157020;86;
31140;15:31:20;0;157020;86;
31141;15:31:24;0;157020;86;
31142;15:31:28;0;157020;86;
31143;15:31:32;0;157020;86;
31144;15:31:36;0;157020;86;
31145;15:31:40;0;157020;86;
31146;15:31:44;0;157020;86;
31147;15:31:48;0;157020;86;
31148;15:31:52;0;157020;86;
31149;15:31:56;0;157020;86;
31150;15:32:00;0;157020;86;
31151;15:32:04;0;157020;86;
31152;15:32:08;0;157020;86;
31153;15:32:12;0;157020;86;
31154;15:32:16;0;157020;86;
31155;15:32:20;0;157020;86;
31156;15:32:24;0;157020;86;
31157;15:32:28;0;157020;86;
31158;15:32:32;0;157020;86;
31159;15:32:36;0;157020;86;
31160;15:32:40;0;157020;86;
31161;15:32:44;0;157020;86;
31162;15:32:48;0;157020;86;
31163;15:32:52;0;157020;86;
31164;15:32:56;0;157020;86;
31165;15:33:00;0;157020;86;
31166;15:33:04;0;157020;86;
31167;15:33:08;0;157020;86;
31168;15:33:12;0;157020;86;
31169;15:33:16;0;157020;86;
31170;15:33:20;0;157020;86;
31171;15:33:24;0;157020;86;
31172;15:33:28;0;157020;86;
31173;15:33:32;0;157020;86;
31174;15:33:36;0;157020;86;
31175;15:33:40;0;157020;86;
31176;15:33:44;0;157020;86;
31177;15:33:48;0;157020;86;
31178;15:33:52;0;157020;86;
31179;15:33:56;0;157020;86;
31180;15:34:00;0;157020;86;
31181;15:34:04;0;157020;86;
31182;15:34:08;0;157020;86;
31183;15:34:12;0;157020;86;
31184;15:34:16;0;157020;86;
31185;15:34:20;0;157020;86;
31186;15:34:24;0;157020;86;
31187;15:34:28;0;157020;86;
31188;15:34:32;0;157020;86;
31189;15:34:36;0;157020;86;
31190;15:34:40;0;157020;86;
31191;15:34:44;0;157020;86;
31192;15:34:48;0;157020;86;
31193;15:34:52;0;157020;86;
31194;15:34:56;0;157020;86;
31195;15:35:00;0;157020;86;
31196;15:35:04;0;157020;86;
31197;15:35:08;0;157020;86;
31198;15:35:12;0;157020;86;
31199;15:35:16;0;157020;86;
31200;15:35:20;0;157020;86;
31201;15:35:24;0;157020;86;
31202;15:35:28;0;157020;86;
31203;15:35:32;0;157020;86;
31204;15:35:36;0;157020;86;
31205;15:35:40;0;157020;86;
31206;15:35:44;0;157020;86;
31207;15:35:48;0;157020;86;
31208;15:35:52;0;157020;86;
31209;15:35:56;0;157020;86;
31210;15:36:00;0;157020;86;
31211;15:36:04;0;157020;86;
31212;15:36:08;0;157020;86;
31213;15:36:12;0;157020;86;
31214;15:36:16;0;157020;86;
31215;15:36:20;0;157020;86;
31216;15:36:24;0;157020;86;
31217;15:36:28;0;157020;86;
31218;15:36:32;0;157020;86;
31219;15:36:36;0;157020;86;
31220;15:36:40;0;157020;86;
31221;15:36:44;0;157020;86;
31222;15:36:48;0;157020;86;
31223;15:36:52;0;157020;86;
31224;15:36:56;0;157020;86;
31225;15:37:00;0;157020;86;
31226;15:37:04;0;157020;86;
31227;15:37:08;0;157020;86;
31228;15:37:12;0;157020;86;
31229;15:37:16;0;157020;86;
31230;15:37:20;0;157020;86;
31231;15:37:24;0;157020;86;
31232;15:37:28;0;157020;86;
31233;15:37:32;0;157020;86;
31234;15:37:36;0;157020;86;
31235;15:37:40;0;157020;86;
31236;15:37:44;0;157020;86;
31237;15:37:48;0;157020;86;
31238;15:37:52;0;157020;86;
31239;15:37:56;0;157020;86;
31240;15:38:00;0;157020;86;
31241;15:38:04;0;157020;86;
31242;15:38:08;0;157020;86;
31243;15:38:12;0;157020;86;
31244;15:38:16;0;157020;86;
31245;15:38:20;0;157020;86;
31246;15:38:24;0;157020;86;
31247;15:38:28;0;157020;86;
31248;15:38:32;0;157020;86;
31249;15:38:36;0;157020;86;
31250;15:38:40;0;157020;86;
31251;15:38:44;0;157020;86;
31252;15:38:48;0;157020;86;
31253;15:38:52;0;157020;86;
31254;15:38:56;0;157020;86;
31255;15:39:00;0;157020;86;
31256;15:39:04;0;157020;86;
31257;15:39:08;0;157020;86;
31258;15:39:12;0;157020;86;
31259;15:39:16;0;157020;86;
31260;15:39:20;0;157020;86;
31261;15:39:24;0;157020;86;
31262;15:39:28;0;157020;86;
31263;15:39:32;0;157020;86;
31264;15:39:36;0;157020;86;
31265;15:39:40;0;157020;86;
31266;15:39:44;0;157020;86;
31267;15:39:48;0;157020;86;
31268;15:39:52;0;157020;86;
31269;15:39:56;0;157020;86;
31270;15:40:00;0;157020;86;
31271;15:40:04;0;157020;86;
31272;15:40:08;0;157020;86;
31273;15:40:12;0;157020;86;
31274;15:40:16;0;157020;86;
31275;15:40:20;0;157020;86;
31276;15:40:24;0;157020;86;
31277;15:40:28;0;157020;86;
31278;15:40:32;0;157020;86;
31279;15:40:36;0;157020;86;
31280;15:40:40;0;157020;86;
31281;15:40:44;0;157020;86;
31282;15:40:48;0;157020;86;
31283;15:40:52;0;157020;86;
31284;15:40:56;0;157020;86;
31285;15:41:00;0;157020;86;
31286;15:41:04;0;157020;86;
31287;15:41:08;0;157020;86;
31288;15:41:12;0;157020;86;
31289;15:41:16;0;157020;86;
31290;15:41:20;0;157020;86;
31291;15:41:24;0;157020;86;
31292;15:41:28;0;157020;86;
31293;15:41:32;0;157020;86;
31294;15:41:36;0;157020;86;
31295;15:41:40;0;157020;86;
31296;15:41:44;0;157020;86;
31297;15:41:48;0;157020;86;
31298;15:41:52;0;157020;86;
31299;15:41:56;0;157020;86;
31300;15:42:00;0;157020;86;
31301;15:42:04;0;157020;86;
31302;15:42:08;0;157020;86;
31303;15:42:12;0;157020;86;
31304;15:42:16;0;157020;86;
31305;15:42:20;0;157020;86;
31306;15:42:24;0;157020;86;
31307;15:42:28;0;157020;86;
31308;15:42:32;0;157020;86;
31309;15:42:36;0;157020;86;
31310;15:42:40;0;157020;86;
31311;15:42:44;0;157020;86;
31312;15:42:48;0;157020;86;
31313;15:42:52;0;157020;86;
31314;15:42:56;0;157020;86;
31315;15:43:00;0;157020;86;
31316;15:43:04;0;157020;86;
31317;15:43:08;0;157020;86;
31318;15:43:12;0;157020;86;
31319;15:43:16;0;157020;86;
31320;15:43:20;0;157020;86;
31321;15:43:24;0;157020;86;
31322;15:43:28;0;157020;86;
31323;15:43:32;0;157020;86;
31324;15:43:36;0;157020;86;
31325;15:43:40;0;157020;86;
31326;15:43:44;0;157020;86;
31327;15:43:48;0;157020;86;
31328;15:43:52;0;157020;86;
31329;15:43:56;0;157020;86;
31330;15:44:00;0;157020;86;
31331;15:44:04;0;157020;86;
31332;15:44:08;0;157020;86;
31333;15:44:12;0;157020;86;
31334;15:44:16;0;157020;86;
31335;15:44:20;0;157020;86;
31336;15:44:24;0;157020;86;
31337;15:44:28;0;157020;86;
31338;15:44:32;0;157020;86;
31339;15:44:36;0;157020;86;
31340;15:44:40;0;157020;86;
31341;15:44:44;0;157020;86;
31342;15:44:48;0;157020;86;
31343;15:44:52;0;157020;86;
31344;15:44:56;0;157020;86;
31345;15:45:00;0;157020;86;
31346;15:45:04;0;157020;86;
31347;15:45:08;0;157020;86;
31348;15:45:12;0;157020;86;
31349;15:45:16;0;157020;86;
31350;15:45:20;0;157020;86;
31351;15:45:24;0;157020;86;
31352;15:45:28;0;157020;86;
31353;15:45:32;0;157020;86;
31354;15:45:36;0;157020;86;
31355;15:45:40;0;157020;86;
31356;15:45:44;0;157020;86;
31357;15:45:48;0;157020;86;
31358;15:45:52;0;157020;86;
31359;15:45:56;0;157020;86;
31360;15:46:00;0;157020;86;
31361;15:46:04;0;157020;86;
31362;15:46:08;0;157020;86;
31363;15:46:12;0;157020;86;
31364;15:46:16;0;157020;86;
31365;15:46:20;0;157020;86;
31366;15:46:24;0;157020;86;
31367;15:46:28;0;157020;86;
31368;15:46:32;0;157020;86;
31369;15:46:36;0;157020;86;
31370;15:46:40;0;157020;86;
31371;15:46:44;0;157020;86;
31372;15:46:48;0;157020;86;
31373;15:46:52;0;157020;86;
31374;15:46:56;0;157020;86;
31375;15:47:00;0;157020;86;
31376;15:47:04;0;157020;86;
31377;15:47:08;0;157020;86;
31378;15:47:12;0;157020;86;
31379;15:47:16;0;157020;86;
31380;15:47:20;0;157020;86;
31381;15:47:24;0;157020;86;
31382;15:47:28;0;157020;86;
31383;15:47:32;0;157020;86;
31384;15:47:36;0;157020;86;
31385;15:47:40;0;157020;86;
31386;15:47:44;0;157020;86;
31387;15:47:48;0;157020;86;
31388;15:47:52;0;157020;86;
31389;15:47:56;0;157020;86;
31390;15:48:00;0;157020;86;
31391;15:48:04;0;157020;86;
31392;15:48:08;0;157020;86;
31393;15:48:12;0;157020;86;
31394;15:48:16;0;157020;86;
31395;15:48:20;0;157020;86;
31396;15:48:24;0;157020;86;
31397;15:48:28;0;157020;86;
31398;15:48:32;0;157020;86;
31399;15:48:36;0;157020;86;
31400;15:48:40;0;157020;86;
31401;15:48:44;0;157020;86;
31402;15:48:48;0;157020;86;
31403;15:48:52;0;157020;86;
31404;15:48:56;0;157020;86;
31405;15:49:00;0;157020;86;
31406;15:49:04;0;157020;86;
31407;15:49:08;0;157020;86;
31408;15:49:12;0;157020;86;
31409;15:49:16;0;157020;86;
31410;15:49:20;0;157020;86;
31411;15:49:24;0;157020;86;
31412;15:49:28;0;157020;86;
31413;15:49:32;0;157020;86;
31414;15:49:36;0;157020;86;
31415;15:49:40;0;157020;86;
31416;15:49:44;0;157020;86;
31417;15:49:48;0;157020;86;
31418;15:49:52;0;157020;86;
31419;15:49:56;0;157020;86;
31420;15:50:00;0;157020;86;
31421;15:50:04;0;157020;86;
31422;15:50:08;0;157020;86;
31423;15:50:12;0;157020;86;
31424;15:50:16;0;157020;86;
31425;15:50:20;0;157020;86;
31426;15:50:24;0;157020;86;
31427;15:50:28;0;157020;86;
31428;15:50:32;0;157020;86;
31429;15:50:36;0;157020;86;
31430;15:50:40;0;157020;86;
31431;15:50:44;0;157020;86;
31432;15:50:48;0;157020;86;
31433;15:50:52;0;157020;86;
31434;15:50:56;0;157020;86;
31435;15:51:00;0;157020;86;
31436;15:51:04;0;157020;86;
31437;15:51:08;0;157020;86;
31438;15:51:12;0;157020;86;
31439;15:51:16;0;157020;86;
31440;15:51:20;0;157020;86;
31441;15:51:24;0;157020;86;
31442;15:51:28;0;157020;86;
31443;15:51:32;0;157020;86;
31444;15:51:36;0;157020;86;
31445;15:51:40;0;157020;86;
31446;15:51:44;0;157020;86;
31447;15:51:48;0;157020;86;
31448;15:51:52;0;157020;86;
31449;15:51:56;0;157020;86;
31450;15:52:00;0;157020;86;
31451;15:52:04;0;157020;86;
31452;15:52:08;0;157020;86;
31453;15:52:12;0;157020;86;
31454;15:52:16;0;157020;86;
31455;15:52:20;0;157020;86;
31456;15:52:24;0;157020;86;
31457;15:52:28;0;157020;86;
31458;15:52:32;0;157020;86;
31459;15:52:36;0;157020;86;
31460;15:52:40;0;157020;86;
31461;15:52:44;0;157020;86;
31462;15:52:48;0;157020;86;
31463;15:52:52;0;157020;86;
31464;15:52:56;0;157020;86;
31465;15:53:00;0;157020;86;
31466;15:53:04;0;157020;86;
31467;15:53:08;0;157020;86;
31468;15:53:12;0;157020;86;
31469;15:53:16;0;157020;86;
31470;15:53:20;0;157020;86;
31471;15:53:24;0;157020;86;
31472;15:53:28;0;157020;86;
31473;15:53:32;0;157020;86;
31474;15:53:36;0;157020;86;
31475;15:53:40;0;157020;86;
31476;15:53:44;0;157020;86;
31477;15:53:48;0;157020;86;
31478;15:53:52;0;157020;86;
31479;15:53:56;0;157020;86;
31480;15:54:00;0;157020;86;
31481;15:54:04;0;157020;86;
31482;15:54:08;0;157020;86;
31483;15:54:12;0;157020;86;
31484;15:54:16;0;157020;86;
31485;15:54:20;0;157020;86;
31486;15:54:24;0;157020;86;
31487;15:54:28;0;157020;86;
31488;15:54:32;0;157020;86;
31489;15:54:36;0;157020;86;
31490;15:54:40;0;157020;86;
31491;15:54:44;0;157020;86;
31492;15:54:48;0;157020;86;
31493;15:54:52;0;157020;86;
31494;15:54:56;0;157020;86;
31495;15:55:00;0;157020;86;
31496;15:55:04;0;157020;86;
31497;15:55:08;0;157020;86;
31498;15:55:12;0;157020;85;
31499;15:55:16;0;157020;86;
31500;15:55:20;0;157020;86;
31501;15:55:24;0;157020;86;
31502;15:55:28;0;157020;86;
31503;15:55:32;0;157020;86;
31504;15:55:36;0;157020;86;
31505;15:55:40;0;157020;86;
31506;15:55:44;0;157020;85;
31507;15:55:48;0;157020;85;
31508;15:55:52;0;157020;86;
31509;15:55:56;0;157020;85;
31510;15:56:00;0;157020;86;
31511;15:56:04;0;157020;86;
31512;15:56:08;0;157020;85;
31513;15:56:12;0;157020;86;
31514;15:56:16;0;157020;85;
31515;15:56:20;0;157020;86;
31516;15:56:24;0;157020;86;
31517;15:56:28;0;157020;86;
31518;15:56:32;0;157020;85;
31519;15:56:36;0;157020;86;
31520;15:56:40;0;157020;85;
31521;15:56:44;0;157020;85;
31522;15:56:48;0;157020;85;
31523;15:56:52;0;157020;85;
31524;15:56:56;0;157020;85;
31525;15:57:00;0;157020;85;
31526;15:57:04;0;157020;85;
31527;15:57:08;0;157020;85;
31528;15:57:12;0;157020;85;
31529;15:57:16;0;157020;85;
31530;15:57:20;0;157020;85;
31531;15:57:24;0;157020;85;
31532;15:57:28;0;157020;85;
31533;15:57:32;0;157020;85;
31534;15:57:36;0;157020;85;
31535;15:57:40;0;157020;85;
31536;15:57:44;0;157020;85;
31537;15:57:48;0;157020;85;
31538;15:57:52;0;157020;85;
31539;15:57:56;0;157020;85;
31540;15:58:00;0;157020;85;
31541;15:58:04;0;157020;85;
31542;15:58:08;0;157020;85;
31543;15:58:12;0;157020;85;
31544;15:58:16;0;157020;85;
31545;15:58:20;0;157020;85;
31546;15:58:24;0;157020;85;
31547;15:58:28;0;157020;85;
31548;15:58:32;0;157020;85;
31549;15:58:36;0;157020;85;
