Heure;Débit;Total;Pression;Densité
00:55:21;102,0909091;109747;183;
00:55:23;102,0909091;109751;183;
00:55:24;102,0909091;109754;183;
00:55:26;103,3636364;109757;183;
00:55:28;102,0909091;109760;184;
00:55:30;103,3636364;109764;183;
00:55:32;103,3636364;109767;183;
00:55:34;102,0909091;109770;183;
00:55:36;100,8181818;109773;184;
00:55:38;102,0909091;109777;183;
00:55:40;102,0909091;109780;183;
00:55:42;100,8181818;109783;183;
00:55:44;102,0909091;109787;183;
00:55:46;102,0909091;109790;183;
00:55:48;100,8181818;109793;183;
00:55:50;99,54545455;109796;183;
00:55:52;99,54545455;109800;183;
00:55:54;99,54545455;109803;182;
00:55:56;99,54545455;109806;183;
00:55:59;98,27272727;109810;183;
00:56:01;99,54545455;109813;183;
00:56:03;99,54545455;109816;183;
00:56:05;99,54545455;109819;183;
00:56:07;98,27272727;109823;184;
00:56:09;98,27272727;109826;183;
00:56:11;98,27272727;109829;183;
00:56:13;97;109832;183;
00:56:15;95,72727273;109836;184;
00:56:17;95,72727273;109839;183;
00:56:19;95,72727273;109842;183;
00:56:21;94,45454545;109845;183;
00:56:23;93,18181818;109849;183;
00:56:25;93,18181818;109852;183;
00:56:27;94,45454545;109855;183;
00:56:29;94,45454545;109859;183;
00:56:31;95,72727273;109862;183;
00:56:33;94,45454545;109865;182;
00:56:35;94,45454545;109868;183;
00:56:37;93,18181818;109872;183;
00:56:39;93,18181818;109875;183;
00:56:41;93,18181818;109878;183;
00:56:43;94,45454545;109882;183;
00:56:45;94,45454545;109885;184;
00:56:47;95,72727273;109888;183;
00:56:49;95,72727273;109891;183;
00:56:51;94,45454545;109895;183;
00:56:53;93,18181818;109898;184;
00:56:55;94,45454545;109901;183;
00:56:57;94,45454545;109904;183;
00:56:59;93,18181818;109908;183;
00:57:01;94,45454545;109911;183;
00:57:03;94,45454545;109914;183;
00:57:05;94,45454545;109918;183;
00:57:07;93,18181818;109921;183;
00:57:09;94,45454545;109924;183;
00:57:11;94,45454545;109927;183;
00:57:13;95,72727273;109931;183;
00:57:15;97;109934;183;
00:57:17;98,27272727;109937;183;
00:57:19;98,27272727;109941;183;
00:57:21;98,27272727;109944;183;
00:57:23;99,54545455;109947;184;
00:57:25;100,8181818;109950;182;
00:57:27;100,8181818;109954;183;
00:57:28;100,8181818;109957;183;
00:57:30;100,8181818;109960;184;
00:57:32;99,54545455;109963;183;
00:57:34;99,54545455;109967;183;
00:57:36;98,27272727;109970;183;
00:57:38;99,54545455;109973;183;
00:57:40;99,54545455;109977;183;
00:57:42;100,8181818;109980;183;
00:57:44;100,8181818;109983;183;
00:57:46;100,8181818;109986;183;
00:57:48;99,54545455;109990;182;
00:57:50;98,27272727;109993;183;
00:57:52;98,27272727;109996;183;
00:57:54;99,54545455;110000;183;
00:57:56;99,54545455;110003;183;
00:57:58;99,54545455;110006;183;
00:58:00;99,54545455;110009;184;
00:58:02;99,54545455;110013;183;
00:58:04;100,8181818;110016;183;
00:58:07;99,54545455;110019;183;
00:58:09;99,54545455;110023;184;
00:58:11;99,54545455;110026;183;
00:58:13;100,8181818;110029;183;
00:58:15;100,8181818;110032;183;
00:58:17;100,8181818;110036;183;
00:58:19;99,54545455;110039;183;
00:58:21;98,27272727;110042;183;
00:58:23;98,27272727;110045;183;
00:58:25;99,54545455;110049;183;
00:58:27;99,54545455;110052;182;
00:58:29;98,27272727;110055;183;
00:58:31;98,27272727;110059;183;
00:58:33;99,54545455;110062;183;
00:58:35;100,8181818;110065;183;
00:58:37;100,8181818;110068;183;
00:58:39;102,0909091;110072;184;
00:58:41;102,0909091;110075;182;
00:58:43;103,3636364;110078;183;
00:58:45;103,3636364;110081;183;
00:58:47;104,6363636;110085;183;
00:58:49;103,3636364;110088;183;
00:58:51;103,3636364;110091;182;
00:58:53;104,6363636;110094;183;
00:58:55;104,6363636;110098;183;
00:58:57;104,6363636;110101;183;
00:58:59;103,3636364;110104;183;
00:59:01;102,0909091;110108;184;
00:59:03;102,0909091;110111;183;
00:59:05;102,0909091;110114;182;
00:59:07;100,8181818;110117;183;
00:59:09;100,8181818;110121;183;
00:59:11;99,54545455;110124;183;
00:59:13;99,54545455;110127;183;
00:59:15;99,54545455;110130;183;
00:59:17;99,54545455;110134;183;
00:59:19;98,27272727;110137;182;
00:59:21;97;110140;183;
00:59:23;97;110144;183;
00:59:25;98,27272727;110147;183;
00:59:27;98,27272727;110150;182;
00:59:29;97;110153;183;
00:59:31;95,72727273;110157;184;
00:59:33;97;110160;183;
00:59:35;97;110163;183;
00:59:37;95,72727273;110167;183;
00:59:39;95,72727273;110170;183;
00:59:40;95,72727273;110173;183;
00:59:42;95,72727273;110176;182;
00:59:44;94,45454545;110180;183;
00:59:46;95,72727273;110183;183;
00:59:48;95,72727273;110186;183;
00:59:50;94,45454545;110190;183;
00:59:52;93,18181818;110193;184;
00:59:54;94,45454545;110196;183;
00:59:56;94,45454545;110199;183;
00:59:58;94,45454545;110203;183;
01:00:00;95,72727273;110206;183;
01:00:02;97;110209;183;
01:00:04;97;110212;183;
01:00:06;97;110216;183;
01:00:08;98,27272727;110219;184;
01:00:10;99,54545455;110222;183;
01:00:12;99,54545455;110226;183;
01:00:14;98,27272727;110229;183;
01:00:16;99,54545455;110232;183;
01:00:18;100,8181818;110235;183;
01:00:20;100,8181818;110239;183;
01:00:23;100,8181818;110242;183;
01:00:25;102,0909091;110245;183;
01:00:27;102,0909091;110248;183;
01:00:29;102,0909091;110252;183;
01:00:31;100,8181818;110255;183;
01:00:33;102,0909091;110258;183;
01:00:35;102,0909091;110262;183;
01:00:37;102,0909091;110265;183;
01:00:39;102,0909091;110268;183;
01:00:41;103,3636364;110271;183;
01:00:43;103,3636364;110275;183;
01:00:45;102,0909091;110278;183;
01:00:47;102,0909091;110281;184;
01:00:49;102,0909091;110284;183;
01:00:51;102,0909091;110288;183;
01:00:53;100,8181818;110291;183;
01:00:55;100,8181818;110294;183;
01:00:57;100,8181818;110298;183;
01:00:59;100,8181818;110301;182;
01:01:01;99,54545455;110304;183;
01:01:03;99,54545455;110308;183;
01:01:05;98,27272727;110311;183;
01:01:07;97;110314;183;
01:01:09;97;110317;184;
01:01:11;98,27272727;110321;183;
01:01:13;98,27272727;110324;182;
01:01:15;97;110327;183;
01:01:17;95,72727273;110330;183;
01:01:19;95,72727273;110334;183;
01:01:21;97;110337;183;
01:01:23;95,72727273;110340;183;
01:01:25;94,45454545;110344;184;
01:01:27;93,18181818;110347;183;
01:01:29;94,45454545;110350;183;
01:01:31;93,18181818;110353;183;
01:01:33;93,18181818;110357;183;
01:01:35;93,18181818;110360;183;
01:01:37;93,18181818;110363;182;
01:01:39;91,90909091;110366;183;
01:01:41;91,90909091;110370;183;
01:01:43;93,18181818;110373;183;
01:01:45;91,90909091;110376;183;
01:01:46;91,90909091;110379;184;
01:01:48;91,90909091;110383;183;
01:01:50;91,90909091;110386;183;
01:01:52;90,63636364;110389;183;
01:01:54;90,63636364;110393;183;
01:01:56;90,63636364;110396;183;
01:01:58;90,63636364;110399;183;
01:02:00;89,36363636;110402;183;
01:02:02;90,63636364;110406;184;
01:02:04;90,63636364;110409;183;
01:02:06;91,90909091;110412;183;
01:02:08;91,90909091;110416;183;
01:02:10;93,18181818;110419;183;
01:02:12;93,18181818;110422;183;
01:02:14;91,90909091;110425;182;
01:02:16;91,90909091;110429;184;
01:02:18;91,90909091;110432;183;
01:02:20;91,90909091;110435;183;
01:02:22;91,90909091;110438;183;
01:02:24;93,18181818;110442;184;
01:02:27;94,45454545;110445;183;
01:02:29;94,45454545;110448;183;
01:02:31;94,45454545;110452;183;
01:02:33;94,45454545;110455;184;
01:02:35;93,18181818;110458;183;
01:02:37;94,45454545;110461;183;
01:02:39;94,45454545;110465;183;
01:02:41;95,72727273;110468;183;
01:02:43;95,72727273;110471;183;
01:02:45;97;110474;183;
01:02:47;98,27272727;110478;183;
01:02:49;98,27272727;110481;183;
01:02:51;98,27272727;110484;183;
01:02:53;97;110488;183;
01:02:55;97;110491;183;
01:02:57;98,27272727;110494;183;
01:02:59;98,27272727;110497;183;
01:03:01;98,27272727;110501;183;
01:03:03;99,54545455;110504;184;
01:03:05;100,8181818;110507;183;
01:03:07;100,8181818;110510;183;
01:03:09;99,54545455;110514;183;
01:03:11;100,8181818;110517;183;
01:03:13;100,8181818;110520;183;
01:03:15;100,8181818;110524;183;
01:03:17;99,54545455;110527;183;
01:03:19;99,54545455;110530;183;
01:03:21;99,54545455;110533;182;
01:03:23;99,54545455;110537;183;
01:03:25;99,54545455;110540;183;
01:03:27;100,8181818;110543;183;
01:03:29;100,8181818;110547;183;
01:03:31;99,54545455;110550;183;
01:03:33;98,27272727;110553;184;
01:03:35;99,54545455;110556;183;
01:03:37;99,54545455;110560;183;
01:03:39;98,27272727;110563;183;
01:03:41;99,54545455;110566;184;
01:03:43;98,27272727;110569;183;
01:03:45;99,54545455;110573;183;
01:03:47;98,27272727;110576;183;
01:03:49;99,54545455;110579;183;
01:03:51;98,27272727;110583;183;
01:03:52;97;110586;183;
01:03:54;97;110589;183;
01:03:56;97;110592;183;
01:03:58;97;110596;183;
01:04:00;98,27272727;110599;183;
01:04:02;97;110602;183;
01:04:04;97;110605;183;
01:04:06;97;110609;183;
01:04:08;95,72727273;110612;183;
01:04:10;94,45454545;110615;184;
01:04:12;95,72727273;110619;183;
01:04:14;95,72727273;110622;183;
01:04:16;94,45454545;110625;183;
01:04:18;94,45454545;110628;183;
01:04:20;95,72727273;110632;183;
01:04:22;97;110635;183;
01:04:24;97;110638;183;
01:04:26;98,27272727;110641;183;
01:04:28;97;110645;183;
01:04:30;97;110648;183;
01:04:32;97;110651;184;
01:04:35;97;110655;183;
01:04:37;97;110658;182;
01:04:39;98,27272727;110661;183;
01:04:41;97;110664;183;
01:04:43;98,27272727;110668;183;
01:04:45;99,54545455;110671;183;
01:04:47;98,27272727;110674;183;
01:04:49;98,27272727;110678;184;
01:04:51;98,27272727;110681;183;
01:04:53;98,27272727;110684;183;
01:04:55;97;110687;183;
01:04:57;98,27272727;110691;183;
01:04:59;98,27272727;110694;183;
01:05:01;98,27272727;110697;182;
01:05:03;98,27272727;110701;183;
01:05:05;99,54545455;110704;183;
01:05:07;98,27272727;110707;183;
01:05:09;99,54545455;110710;183;
01:05:11;99,54545455;110714;184;
01:05:13;100,8181818;110717;183;
01:05:15;100,8181818;110720;183;
01:05:17;100,8181818;110724;183;
01:05:19;100,8181818;110727;183;
01:05:21;102,0909091;110730;183;
01:05:23;102,0909091;110733;183;
01:05:25;100,8181818;110737;183;
01:05:27;99,54545455;110740;184;
01:05:29;99,54545455;110743;183;
01:05:31;99,54545455;110746;183;
01:05:33;98,27272727;110750;183;
01:05:35;99,54545455;110753;183;
01:05:37;99,54545455;110756;183;
01:05:39;99,54545455;110760;182;
01:05:41;99,54545455;110763;184;
01:05:43;100,8181818;110766;183;
01:05:45;99,54545455;110769;183;
01:05:47;99,54545455;110773;183;
01:05:49;99,54545455;110776;184;
01:05:51;100,8181818;110779;183;
01:05:52;100,8181818;110783;183;
01:05:54;100,8181818;110786;183;
01:05:56;100,8181818;110789;183;
01:05:58;100,8181818;110792;183;
01:06:00;102,0909091;110796;183;
01:06:02;100,8181818;110799;183;
01:06:04;102,0909091;110802;183;
01:06:06;100,8181818;110805;183;
01:06:08;100,8181818;110809;183;
01:06:10;100,8181818;110812;183;
01:06:12;100,8181818;110815;183;
01:06:14;99,54545455;110819;183;
01:06:16;99,54545455;110822;183;
01:06:18;99,54545455;110825;183;
01:06:20;99,54545455;110828;183;
01:06:22;99,54545455;110832;183;
01:06:24;98,27272727;110835;183;
01:06:26;97;110838;184;
01:06:28;97;110842;183;
01:06:30;98,27272727;110845;183;
01:06:32;98,27272727;110848;183;
01:06:34;97;110851;183;
01:06:36;97;110855;183;
01:06:38;97;110858;183;
01:06:41;95,72727273;110861;183;
01:06:43;95,72727273;110865;183;
01:06:45;95,72727273;110868;182;
01:06:47;95,72727273;110871;183;
01:06:49;94,45454545;110874;183;
01:06:51;94,45454545;110878;183;
01:06:53;94,45454545;110881;183;
01:06:55;94,45454545;110884;183;
01:06:57;93,18181818;110887;184;
01:06:59;94,45454545;110891;182;
01:07:01;94,45454545;110894;183;
01:07:03;93,18181818;110897;183;
01:07:05;93,18181818;110900;184;
01:07:07;91,90909091;110904;183;
01:07:09;91,90909091;110907;183;
01:07:11;90,63636364;110910;183;
01:07:13;91,90909091;110914;183;
01:07:15;91,90909091;110917;183;
01:07:17;90,63636364;110920;183;
01:07:19;90,63636364;110923;183;
01:07:21;90,63636364;110927;183;
01:07:23;90,63636364;110930;182;
01:07:25;89,36363636;110933;183;
01:07:27;89,36363636;110937;183;
01:07:29;89,36363636;110940;183;
01:07:31;89,36363636;110943;183;
01:07:33;90,63636364;110946;183;
01:07:35;91,90909091;110950;184;
01:07:37;91,90909091;110953;183;
01:07:39;91,90909091;110956;183;
01:07:41;91,90909091;110960;183;
01:07:43;91,90909091;110963;184;
01:07:45;93,18181818;110966;183;
01:07:47;93,18181818;110969;183;
01:07:49;93,18181818;110973;183;
01:07:51;93,18181818;110976;183;
01:07:53;93,18181818;110979;183;
01:07:55;94,45454545;110982;183;
01:07:57;94,45454545;110986;183;
01:07:59;95,72727273;110989;183;
01:08:00;94,45454545;110992;182;
01:08:02;94,45454545;110995;183;
01:08:04;94,45454545;110999;183;
01:08:06;95,72727273;111002;183;
01:08:08;95,72727273;111005;182;
01:08:10;95,72727273;111009;183;
01:08:12;97;111012;184;
01:08:14;97;111015;183;
01:08:16;97;111018;183;
01:08:18;95,72727273;111022;183;
01:08:20;95,72727273;111025;183;
01:08:22;95,72727273;111028;183;
01:08:24;95,72727273;111031;182;
01:08:26;95,72727273;111035;183;
01:08:28;97;111038;183;
01:08:30;97;111041;183;
01:08:32;97;111045;183;
01:08:34;97;111048;183;
01:08:36;98,27272727;111051;183;
01:08:38;97;111054;182;
01:08:40;97;111058;183;
01:08:42;97;111061;183;
01:08:45;98,27272727;111064;183;
01:08:47;98,27272727;111068;182;
01:08:49;98,27272727;111071;183;
01:08:51;98,27272727;111074;184;
01:08:53;98,27272727;111077;183;
01:08:55;98,27272727;111081;183;
01:08:57;97;111084;183;
01:08:59;97;111087;183;
01:09:01;95,72727273;111091;183;
01:09:03;95,72727273;111094;183;
01:09:05;94,45454545;111097;183;
01:09:07;95,72727273;111100;183;
01:09:09;97;111104;183;
01:09:11;97;111107;183;
01:09:13;95,72727273;111110;183;
01:09:15;97;111114;183;
01:09:17;97;111117;182;
01:09:19;95,72727273;111120;183;
01:09:21;97;111123;183;
01:09:23;97;111127;183;
01:09:25;97;111130;183;
01:09:27;98,27272727;111133;183;
01:09:29;98,27272727;111136;184;
01:09:31;99,54545455;111140;183;
01:09:33;99,54545455;111143;183;
01:09:35;98,27272727;111146;183;
01:09:37;99,54545455;111150;183;
01:09:39;100,8181818;111153;183;
01:09:41;100,8181818;111156;183;
01:09:43;99,54545455;111159;183;
01:09:45;99,54545455;111163;183;
01:09:47;98,27272727;111166;183;
01:09:49;97;111169;183;
01:09:51;95,72727273;111172;183;
01:09:53;95,72727273;111176;183;
01:09:55;95,72727273;111179;182;
01:09:57;94,45454545;111182;183;
01:09:59;94,45454545;111186;183;
01:10:01;95,72727273;111189;183;
01:10:02;95,72727273;111192;183;
01:10:04;95,72727273;111195;183;
01:10:06;95,72727273;111199;184;
01:10:08;95,72727273;111202;183;
01:10:10;95,72727273;111205;183;
01:10:12;94,45454545;111209;183;
01:10:14;93,18181818;111212;183;
01:10:16;91,90909091;111215;183;
01:10:18;93,18181818;111218;183;
01:10:20;91,90909091;111222;183;
01:10:22;93,18181818;111225;183;
01:10:24;94,45454545;111228;183;
01:10:26;93,18181818;111231;183;
01:10:28;93,18181818;111235;183;
01:10:30;94,45454545;111238;183;
01:10:32;93,18181818;111241;183;
01:10:34;94,45454545;111245;183;
01:10:36;93,18181818;111248;183;
01:10:38;94,45454545;111251;183;
01:10:40;94,45454545;111254;183;
01:10:42;93,18181818;111258;183;
01:10:45;93,18181818;111261;184;
01:10:47;93,18181818;111264;183;
01:10:49;93,18181818;111267;183;
01:10:51;91,90909091;111271;183;
01:10:53;91,90909091;111274;184;
01:10:55;91,90909091;111277;183;
01:10:57;93,18181818;111281;183;
01:10:59;93,18181818;111284;183;
01:11:01;94,45454545;111287;183;
01:11:03;94,45454545;111290;183;
01:11:05;94,45454545;111294;183;
01:11:07;93,18181818;111297;183;
01:11:09;93,18181818;111300;183;
01:11:11;93,18181818;111304;183;
01:11:13;94,45454545;111307;183;
01:11:15;94,45454545;111310;183;
01:11:17;95,72727273;111314;183;
01:11:19;95,72727273;111317;183;
01:11:21;95,72727273;111320;183;
01:11:23;97;111323;184;
01:11:25;95,72727273;111327;183;
01:11:27;95,72727273;111330;183;
01:11:29;94,45454545;111333;183;
01:11:31;94,45454545;111337;184;
01:11:33;95,72727273;111340;183;
01:11:35;95,72727273;111343;183;
01:11:37;94,45454545;111346;183;
01:11:39;95,72727273;111350;183;
01:11:41;95,72727273;111353;183;
01:11:43;95,72727273;111356;183;
01:11:45;94,45454545;111360;183;
01:11:47;95,72727273;111363;183;
01:11:49;95,72727273;111366;182;
01:11:51;95,72727273;111369;183;
01:11:53;97;111373;183;
01:11:55;98,27272727;111376;183;
01:11:57;99,54545455;111379;183;
01:11:59;99,54545455;111383;183;
01:12:01;100,8181818;111386;184;
01:12:02;99,54545455;111389;183;
01:12:04;99,54545455;111392;183;
01:12:06;98,27272727;111396;183;
01:12:08;98,27272727;111399;184;
01:12:10;98,27272727;111402;183;
01:12:12;98,27272727;111405;183;
01:12:14;98,27272727;111409;183;
01:12:16;99,54545455;111412;183;
01:12:18;99,54545455;111415;183;
01:12:20;99,54545455;111419;183;
01:12:22;98,27272727;111422;183;
01:12:24;99,54545455;111425;183;
01:12:26;99,54545455;111428;182;
01:12:28;98,27272727;111432;183;
01:12:30;99,54545455;111435;183;
01:12:32;100,8181818;111438;183;
01:12:34;100,8181818;111441;183;
01:12:36;99,54545455;111445;183;
01:12:38;99,54545455;111448;184;
01:12:40;100,8181818;111451;183;
01:12:42;100,8181818;111454;183;
01:12:44;99,54545455;111458;183;
01:12:46;99,54545455;111461;183;
01:12:48;100,8181818;111464;183;
01:12:50;100,8181818;111468;183;
01:12:53;99,54545455;111471;183;
01:12:55;100,8181818;111474;183;
01:12:57;99,54545455;111477;183;
01:12:59;99,54545455;111481;183;
01:13:01;98,27272727;111484;183;
01:13:03;99,54545455;111487;183;
01:13:05;100,8181818;111490;183;
01:13:07;99,54545455;111494;183;
01:13:09;99,54545455;111497;183;
01:13:11;99,54545455;111500;183;
01:13:13;99,54545455;111504;183;
01:13:15;100,8181818;111507;183;
01:13:17;100,8181818;111510;184;
01:13:19;102,0909091;111513;183;
01:13:21;102,0909091;111517;183;
01:13:23;100,8181818;111520;183;
01:13:25;100,8181818;111523;183;
01:13:27;102,0909091;111527;183;
01:13:29;102,0909091;111530;183;
01:13:31;100,8181818;111533;183;
01:13:33;102,0909091;111536;183;
01:13:35;102,0909091;111540;183;
01:13:37;102,0909091;111543;183;
01:13:39;100,8181818;111546;183;
01:13:41;102,0909091;111550;183;
01:13:43;102,0909091;111553;182;
01:13:45;100,8181818;111556;183;
01:13:47;99,54545455;111559;183;
01:13:49;99,54545455;111563;183;
01:13:51;99,54545455;111566;182;
01:13:53;99,54545455;111569;183;
01:13:55;98,27272727;111573;184;
01:13:57;99,54545455;111576;183;
01:13:59;99,54545455;111579;183;
01:14:01;98,27272727;111582;183;
01:14:03;99,54545455;111586;183;
01:14:05;99,54545455;111589;183;
01:14:07;99,54545455;111592;183;
01:14:09;98,27272727;111596;183;
01:14:10;98,27272727;111599;183;
01:14:12;98,27272727;111602;183;
01:14:14;99,54545455;111605;183;
01:14:16;99,54545455;111609;183;
01:14:18;100,8181818;111612;183;
01:14:20;99,54545455;111615;182;
01:14:22;99,54545455;111619;183;
01:14:24;98,27272727;111622;183;
01:14:26;98,27272727;111625;183;
01:14:28;98,27272727;111628;183;
01:14:30;98,27272727;111632;183;
01:14:32;97;111635;184;
01:14:34;98,27272727;111638;183;
01:14:36;98,27272727;111641;183;
01:14:38;97;111645;183;
01:14:40;98,27272727;111648;183;
01:14:42;98,27272727;111651;183;
01:14:44;98,27272727;111655;183;
01:14:46;97;111658;183;
01:14:48;98,27272727;111661;183;
01:14:50;98,27272727;111664;183;
01:14:52;99,54545455;111668;183;
01:14:54;99,54545455;111671;183;
01:14:56;100,8181818;111674;183;
01:14:58;99,54545455;111677;183;
01:15:01;99,54545455;111681;183;
01:15:03;98,27272727;111684;183;
01:15:05;98,27272727;111687;183;
01:15:07;98,27272727;111691;183;
01:15:09;98,27272727;111694;183;
01:15:11;97;111697;184;
01:15:13;98,27272727;111700;183;
01:15:15;98,27272727;111704;183;
01:15:17;97;111707;183;
01:15:19;98,27272727;111710;183;
01:15:21;98,27272727;111714;183;
01:15:23;98,27272727;111717;183;
01:15:25;97;111720;183;
01:15:27;98,27272727;111723;183;
01:15:29;98,27272727;111727;183;
01:15:31;98,27272727;111730;183;
01:15:33;98,27272727;111733;183;
01:15:35;99,54545455;111737;183;
01:15:37;98,27272727;111740;183;
01:15:39;98,27272727;111743;183;
01:15:41;97;111746;183;
01:15:43;97;111750;183;
01:15:45;97;111753;183;
01:15:47;97;111756;183;
01:15:49;95,72727273;111760;184;
01:15:51;97;111763;183;
01:15:53;97;111766;183;
01:15:55;95,72727273;111769;183;
01:15:57;95,72727273;111773;183;
01:15:59;95,72727273;111776;183;
01:16:01;95,72727273;111779;183;
01:16:03;94,45454545;111782;183;
01:16:05;95,72727273;111786;183;
01:16:07;95,72727273;111789;183;
01:16:09;97;111792;183;
01:16:11;97;111796;183;
01:16:13;98,27272727;111799;183;
01:16:15;97;111802;183;
01:16:17;97;111805;183;
01:16:19;97;111809;184;
01:16:21;98,27272727;111812;183;
01:16:22;98,27272727;111815;183;
01:16:24;97;111819;183;
01:16:26;95,72727273;111822;184;
01:16:28;97;111825;183;
01:16:30;97;111828;183;
01:16:32;95,72727273;111832;183;
01:16:34;97;111835;183;
01:16:36;98,27272727;111838;183;
01:16:38;99,54545455;111841;183;
01:16:40;98,27272727;111845;183;
01:16:42;99,54545455;111848;183;
01:16:44;99,54545455;111851;183;
01:16:46;99,54545455;111855;183;
01:16:48;100,8181818;111858;183;
01:16:50;100,8181818;111861;183;
01:16:52;99,54545455;111864;182;
01:16:54;100,8181818;111868;183;
01:16:56;100,8181818;111871;183;
01:16:58;102,0909091;111874;183;
01:17:00;102,0909091;111877;183;
01:17:02;102,0909091;111881;183;
01:17:04;102,0909091;111884;184;
01:17:06;103,3636364;111887;183;
01:17:08;103,3636364;111891;183;
01:17:11;102,0909091;111894;183;
01:17:13;103,3636364;111897;183;
01:17:15;102,0909091;111900;183;
01:17:17;102,0909091;111904;183;
01:17:19;100,8181818;111907;183;
01:17:21;100,8181818;111910;183;
01:17:23;100,8181818;111914;183;
01:17:25;99,54545455;111917;183;
01:17:27;99,54545455;111920;184;
01:17:29;99,54545455;111923;183;
01:17:31;99,54545455;111927;182;
01:17:33;99,54545455;111930;183;
01:17:35;98,27272727;111933;183;
01:17:37;98,27272727;111937;183;
01:17:39;98,27272727;111940;183;
01:17:41;97;111943;183;
01:17:43;95,72727273;111946;184;
01:17:45;95,72727273;111950;183;
01:17:47;95,72727273;111953;183;
01:17:49;94,45454545;111956;183;
01:17:51;94,45454545;111959;183;
01:17:53;95,72727273;111963;183;
01:17:55;95,72727273;111966;182;
01:17:57;95,72727273;111969;183;
01:17:59;97;111973;183;
01:18:01;95,72727273;111976;183;
01:18:03;94,45454545;111979;183;
01:18:05;94,45454545;111982;184;
01:18:07;94,45454545;111986;183;
01:18:09;94,45454545;111989;182;
01:18:11;93,18181818;111992;183;
01:18:13;91,90909091;111996;183;
01:18:15;91,90909091;111999;183;
01:18:17;91,90909091;112002;183;
01:18:19;90,63636364;112005;183;
01:18:21;90,63636364;112009;184;
01:18:23;91,90909091;112012;183;
01:18:25;91,90909091;112015;183;
01:18:27;91,90909091;112018;183;
01:18:29;93,18181818;112022;183;
01:18:30;94,45454545;112025;183;
01:18:32;94,45454545;112028;182;
01:18:34;94,45454545;112032;183;
01:18:36;96,96969697;112035;183;
01:18:38;96,96969697;112038;183;
01:18:40;96,96969697;112041;183;
01:18:42;98,24242424;112045;184;
01:18:44;99,51515152;112048;183;
01:18:46;99,51515152;112051;183;
01:18:48;99,51515152;112054;183;
01:18:50;98,24242424;112058;183;
01:18:52;98,24242424;112061;183;
01:18:54;98,24242424;112064;183;
01:18:56;98,24242424;112068;183;
01:18:58;96,96969697;112071;184;
01:19:00;96,96969697;112074;183;
01:19:02;96,96969697;112077;183;
01:19:04;95,6969697;112081;183;
01:19:06;96,96969697;112084;183;
01:19:08;98,24242424;112087;183;
01:19:10;98,24242424;112091;182;
01:19:12;98,24242424;112094;183;
01:19:14;99,51515152;112097;183;
01:19:16;99,51515152;112100;183;
01:19:18;99,51515152;112104;183;
01:19:21;100,7878788;112107;184;
01:19:23;102,0606061;112110;183;
01:19:25;102,0606061;112114;182;
01:19:27;102,0606061;112117;183;
01:19:29;100,7878788;112120;184;
01:19:31;100,7878788;112123;183;
01:19:33;100,7878788;112127;183;
01:19:35;99,51515152;112130;183;
01:19:37;98,24242424;112133;183;
01:19:39;98,24242424;112137;183;
01:19:41;98,24242424;112140;183;
01:19:43;94,45454545;112143;183;
01:19:45;95,72727273;112146;183;
01:19:47;97;112150;183;
01:19:49;97;112153;183;
01:19:51;95,72727273;112156;184;
01:19:53;97;112160;183;
01:19:55;97;112163;183;
01:19:57;97;112166;183;
01:19:59;98,27272727;112169;184;
01:20:01;99,54545455;112173;183;
01:20:03;99,54545455;112176;182;
01:20:05;99,54545455;112179;183;
01:20:07;98,27272727;112183;184;
01:20:09;98,27272727;112186;183;
01:20:11;99,54545455;112189;183;
01:20:13;98,27272727;112192;183;
01:20:15;97;112196;183;
01:20:17;97;112199;183;
01:20:19;98,27272727;112202;183;
01:20:21;97;112205;183;
01:20:23;98,27272727;112209;183;
01:20:25;98,27272727;112212;183;
01:20:27;97;112215;182;
01:20:29;95,72727273;112218;184;
01:20:31;95,72727273;112222;183;
01:20:33;97;112225;183;
01:20:34;98,27272727;112228;183;
01:20:36;98,27272727;112232;183;
01:20:38;99,54545455;112235;183;
01:20:40;99,54545455;112238;182;
01:20:42;99,54545455;112241;183;
01:20:44;99,54545455;112245;183;
01:20:46;100,8181818;112248;183;
01:20:48;102,0909091;112251;183;
01:20:50;100,8181818;112255;183;
01:20:52;100,8181818;112258;184;
01:20:54;100,8181818;112261;183;
01:20:56;100,8181818;112264;183;
01:20:58;99,54545455;112268;183;
01:21:00;99,54545455;112271;183;
01:21:02;99,54545455;112274;183;
01:21:04;98,27272727;112277;182;
01:21:06;98,27272727;112281;184;
01:21:08;99,54545455;112284;183;
01:21:10;99,54545455;112287;183;
01:21:12;99,54545455;112291;183;
01:21:14;100,8181818;112294;184;
01:21:16;100,8181818;112297;183;
01:21:18;100,8181818;112301;183;
01:21:20;100,8181818;112304;183;
01:21:22;99,54545455;112307;183;
01:21:24;98,27272727;112310;183;
01:21:27;98,27272727;112314;183;
01:21:29;97;112317;183;
01:21:31;97;112320;183;
01:21:33;98,27272727;112324;183;
01:21:35;98,27272727;112327;183;
01:21:37;98,27272727;112330;183;
01:21:39;98,27272727;112333;183;
01:21:41;97;112337;183;
01:21:43;97;112340;182;
01:21:45;97;112343;184;
01:21:47;99,51515152;112347;183;
01:21:49;99,51515152;112350;183;
01:21:51;99,51515152;112353;183;
01:21:53;98,24242424;112357;184;
01:21:55;99,51515152;112360;183;
